State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
ME,Maine,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),15,100,0.0433369447,
ME,Maine,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),17,100,0.0287749083,
ME,Maine,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),21,100,0.0214392911,
ME,Maine,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),20,100,0.0142622834,
ME,Maine,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),22,100,0.0142694064,
ME,Maine,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),22,100,0.0142328494,
ME,Maine,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),19,100,0.0141053671,
ME,Maine,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),19,100,0.0069949636,
ME,Maine,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),19,100,0.0069599109,
ME,Maine,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),21,100,0,
ME,Maine,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),22,100,0,
ME,Maine,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),23,100,0,
ME,Maine,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),28,100,0,
ME,Maine,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0,
ME,Maine,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),22,100,0,
ME,Maine,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),24,100,0,
ME,Maine,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),26,100,0,
ME,Maine,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),29,100,0,
ME,Maine,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),30,100,0,
ME,Maine,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0,
ME,Maine,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),32,100,0,
ME,Maine,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),30,100,0,
ME,Maine,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0,
ME,Maine,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),28,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),32,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),35,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,May,12 month-ending,Psychostimulants with abuse potential (T43.6),32,100,0,*Likely underreported due to incomplete data
ME,Maine,2015,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",59,100,0.0587069788,
ME,Maine,2015,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",63,100,0.0433369447,
ME,Maine,2015,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",70,100,0.0287749083,
ME,Maine,2015,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",81,100,0.0214392911,
ME,Maine,2015,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",83,100,0.0142622834,
ME,Maine,2015,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",80,100,0.0142694064,
ME,Maine,2015,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",89,100,0.0142328494,
ME,Maine,2015,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",96,100,0.0141053671,
ME,Maine,2015,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",98,100,0.0069949636,
ME,Maine,2015,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",107,100,0.0069599109,
ME,Maine,2015,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",113,100,0,
ME,Maine,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",110,100,0,
ME,Maine,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",111,100,0,
ME,Maine,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",115,100,0,
ME,Maine,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",125,100,0,
ME,Maine,2016,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",131,100,0,
ME,Maine,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",139,100,0,
ME,Maine,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",154,100,0,
ME,Maine,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",164,100,0,
ME,Maine,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",168,100,0,
ME,Maine,2016,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",181,100,0,
ME,Maine,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",175,100,0,
ME,Maine,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",185,100,0,
ME,Maine,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",204,100,0,
ME,Maine,2017,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",212,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",211,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",216,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",231,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",231,100,0,*Likely underreported due to incomplete data
MI,Michigan,2015,January,12 month-ending,Number of Deaths,"93,274",100,0.0450286253,
MI,Michigan,2015,February,12 month-ending,Number of Deaths,"93,559",100,0.0459603031,
MI,Michigan,2015,March,12 month-ending,Number of Deaths,"94,086",100,0.0457028676,
MI,Michigan,2015,April,12 month-ending,Number of Deaths,"94,589",100,0.0465170369,
MI,Michigan,2015,May,12 month-ending,Number of Deaths,"94,659",100,0.0454262141,
MI,Michigan,2015,June,12 month-ending,Number of Deaths,"94,937",100,0.0484531847,
MI,Michigan,2015,July,12 month-ending,Number of Deaths,"95,051",100,0.0526033393,
MI,Michigan,2015,August,12 month-ending,Number of Deaths,"95,190",100,0.0514759954,
MI,Michigan,2015,September,12 month-ending,Number of Deaths,"95,072",100,0.0483843824,
MI,Michigan,2015,October,12 month-ending,Number of Deaths,"95,079",100,0.0441737923,
MI,Michigan,2015,November,12 month-ending,Number of Deaths,"94,631",100,0.0412127104,
MI,Michigan,2015,December,12 month-ending,Number of Deaths,"93,920",100,0.0330068143,
MI,Michigan,2016,January,12 month-ending,Number of Deaths,"93,138",100,0.0343576199,
MI,Michigan,2016,February,12 month-ending,Number of Deaths,"93,408",100,0.0342583076,
MI,Michigan,2016,March,12 month-ending,Number of Deaths,"93,269",100,0.0364536984,
MI,Michigan,2016,April,12 month-ending,Number of Deaths,"93,369",100,0.0417697523,
MI,Michigan,2016,May,12 month-ending,Number of Deaths,"93,536",100,0.0449024974,
MI,Michigan,2016,June,12 month-ending,Number of Deaths,"93,473",100,0.0492120719,
MI,Michigan,2016,July,12 month-ending,Number of Deaths,"93,399",100,0.0503217379,
MI,Michigan,2016,August,12 month-ending,Number of Deaths,"93,456",100,0.0599212464,
MI,Michigan,2016,September,12 month-ending,Number of Deaths,"93,770",100,0.0639863496,
MI,Michigan,2016,October,12 month-ending,Number of Deaths,"93,960",100,0.0691783738,
MI,Michigan,2016,November,12 month-ending,Number of Deaths,"94,304",100,0.0721072277,
MI,Michigan,2016,December,12 month-ending,Number of Deaths,"94,864",100,0.0896019565,
MI,Michigan,2017,January,12 month-ending,Number of Deaths,"95,452",100,0.3268658593,*Likely underreported due to incomplete data
MI,Michigan,2017,February,12 month-ending,Number of Deaths,"95,410",100,0.5292946232,*Likely underreported due to incomplete data
MI,Michigan,2017,March,12 month-ending,Number of Deaths,"95,339",100,0.7237332047,*Likely underreported due to incomplete data
MI,Michigan,2017,April,12 month-ending,Number of Deaths,"95,168",99+,0.859532616,*Likely underreported due to incomplete data
MI,Michigan,2017,May,12 month-ending,Number of Deaths,"95,112",99.4,1.0103877534,*Likely underreported due to incomplete data
MI,Michigan,2015,January,12 month-ending,Number of Drug Overdose Deaths,"1,796",100,0.0450286253,
MI,Michigan,2015,February,12 month-ending,Number of Drug Overdose Deaths,"1,822",100,0.0459603031,
MI,Michigan,2015,March,12 month-ending,Number of Drug Overdose Deaths,"1,861",100,0.0457028676,
MI,Michigan,2015,April,12 month-ending,Number of Drug Overdose Deaths,"1,941",100,0.0465170369,
MI,Michigan,2015,May,12 month-ending,Number of Drug Overdose Deaths,"1,986",100,0.0454262141,
MI,Michigan,2015,June,12 month-ending,Number of Drug Overdose Deaths,"2,012",100,0.0484531847,
MI,Michigan,2015,July,12 month-ending,Number of Drug Overdose Deaths,"2,017",100,0.0526033393,
MI,Michigan,2015,August,12 month-ending,Number of Drug Overdose Deaths,"2,009",100,0.0514759954,
MI,Michigan,2015,September,12 month-ending,Number of Drug Overdose Deaths,"2,006",100,0.0483843824,
MI,Michigan,2015,October,12 month-ending,Number of Drug Overdose Deaths,"1,997",100,0.0441737923,
MI,Michigan,2015,November,12 month-ending,Number of Drug Overdose Deaths,"1,997",100,0.0412127104,
MI,Michigan,2015,December,12 month-ending,Number of Drug Overdose Deaths,"1,973",100,0.0330068143,
MI,Michigan,2016,January,12 month-ending,Number of Drug Overdose Deaths,"1,944",100,0.0343576199,
MI,Michigan,2016,February,12 month-ending,Number of Drug Overdose Deaths,"1,963",100,0.0342583076,
MI,Michigan,2016,March,12 month-ending,Number of Drug Overdose Deaths,"1,975",100,0.0364536984,
MI,Michigan,2016,April,12 month-ending,Number of Drug Overdose Deaths,"1,927",100,0.0417697523,
MI,Michigan,2016,May,12 month-ending,Number of Drug Overdose Deaths,"1,927",100,0.0449024974,
MI,Michigan,2016,June,12 month-ending,Number of Drug Overdose Deaths,"1,926",100,0.0492120719,
MI,Michigan,2016,July,12 month-ending,Number of Drug Overdose Deaths,"1,950",100,0.0503217379,
MI,Michigan,2016,August,12 month-ending,Number of Drug Overdose Deaths,"1,977",100,0.0599212464,
MI,Michigan,2016,September,12 month-ending,Number of Drug Overdose Deaths,"2,013",100,0.0639863496,
MI,Michigan,2016,October,12 month-ending,Number of Drug Overdose Deaths,"2,108",100,0.0691783738,
MI,Michigan,2016,November,12 month-ending,Number of Drug Overdose Deaths,"2,193",100,0.0721072277,
MI,Michigan,2016,December,12 month-ending,Number of Drug Overdose Deaths,"2,342",100,0.0896019565,
MI,Michigan,2017,January,12 month-ending,Number of Drug Overdose Deaths,"2,305",100,0.3268658593,*Likely underreported due to incomplete data
MI,Michigan,2017,February,12 month-ending,Number of Drug Overdose Deaths,"2,241",100,0.5292946232,*Likely underreported due to incomplete data
MI,Michigan,2017,March,12 month-ending,Number of Drug Overdose Deaths,"2,152",100,0.7237332047,*Likely underreported due to incomplete data
MI,Michigan,2017,April,12 month-ending,Number of Drug Overdose Deaths,"2,095",99+,0.859532616,*Likely underreported due to incomplete data
MI,Michigan,2017,May,12 month-ending,Number of Drug Overdose Deaths,"2,036",99.4,1.0103877534,*Likely underreported due to incomplete data
MN,Minnesota,2015,January,12 month-ending,Number of Deaths,"41,954",100,0,
MN,Minnesota,2015,February,12 month-ending,Number of Deaths,"42,098",100,0,
MN,Minnesota,2015,March,12 month-ending,Number of Deaths,"42,319",100,0,
MN,Minnesota,2015,April,12 month-ending,Number of Deaths,"42,623",100,0,
MN,Minnesota,2015,May,12 month-ending,Number of Deaths,"42,666",100,0,
MN,Minnesota,2015,June,12 month-ending,Number of Deaths,"42,770",100,0,
MN,Minnesota,2015,July,12 month-ending,Number of Deaths,"42,851",100,0,
MN,Minnesota,2015,August,12 month-ending,Number of Deaths,"43,041",100,0,
MN,Minnesota,2015,September,12 month-ending,Number of Deaths,"43,112",100,0,
MN,Minnesota,2015,October,12 month-ending,Number of Deaths,"43,207",100,0,
MN,Minnesota,2015,November,12 month-ending,Number of Deaths,"43,022",100,0,
MN,Minnesota,2015,December,12 month-ending,Number of Deaths,"42,713",100,0,
MN,Minnesota,2016,January,12 month-ending,Number of Deaths,"42,576",100,0,
MN,Minnesota,2016,February,12 month-ending,Number of Deaths,"42,746",100,0,
MN,Minnesota,2016,March,12 month-ending,Number of Deaths,"42,655",100,0,
MN,Minnesota,2016,April,12 month-ending,Number of Deaths,"42,591",100,0,
MN,Minnesota,2016,May,12 month-ending,Number of Deaths,"42,527",100,0,
MN,Minnesota,2016,June,12 month-ending,Number of Deaths,"42,536",100,0,
MN,Minnesota,2016,July,12 month-ending,Number of Deaths,"42,556",100,0,
MN,Minnesota,2016,September,12 month-ending,Number of Deaths,"42,690",100,0,
MN,Minnesota,2016,October,12 month-ending,Number of Deaths,"42,767",100,0,
MN,Minnesota,2016,November,12 month-ending,Number of Deaths,"42,946",100,0,
MN,Minnesota,2016,December,12 month-ending,Number of Deaths,"43,134",100,0,
MN,Minnesota,2017,January,12 month-ending,Number of Deaths,"43,129",100,0,*Likely underreported due to incomplete data
MN,Minnesota,2017,February,12 month-ending,Number of Deaths,"43,284",100,0,*Likely underreported due to incomplete data
MN,Minnesota,2017,March,12 month-ending,Number of Deaths,"43,478",100,0,*Likely underreported due to incomplete data
MN,Minnesota,2017,April,12 month-ending,Number of Deaths,"43,643",100,0,*Likely underreported due to incomplete data
MN,Minnesota,2017,May,12 month-ending,Number of Deaths,"43,856",100,0,*Likely underreported due to incomplete data
MN,Minnesota,2015,January,12 month-ending,Number of Drug Overdose Deaths,530,100,0,
MN,Minnesota,2015,February,12 month-ending,Number of Drug Overdose Deaths,523,100,0,
MN,Minnesota,2015,March,12 month-ending,Number of Drug Overdose Deaths,529,100,0,
MN,Minnesota,2015,April,12 month-ending,Number of Drug Overdose Deaths,541,100,0,
MN,Minnesota,2015,May,12 month-ending,Number of Drug Overdose Deaths,550,100,0,
MN,Minnesota,2015,June,12 month-ending,Number of Drug Overdose Deaths,544,100,0,
MN,Minnesota,2015,July,12 month-ending,Number of Drug Overdose Deaths,549,100,0,
MN,Minnesota,2015,August,12 month-ending,Number of Drug Overdose Deaths,563,100,0,
MN,Minnesota,2015,September,12 month-ending,Number of Drug Overdose Deaths,574,100,0,
MN,Minnesota,2015,October,12 month-ending,Number of Drug Overdose Deaths,586,100,0,
MN,Minnesota,2015,November,12 month-ending,Number of Drug Overdose Deaths,588,100,0,
MN,Minnesota,2015,December,12 month-ending,Number of Drug Overdose Deaths,592,100,0,
MN,Minnesota,2016,January,12 month-ending,Number of Drug Overdose Deaths,607,100,0,
MN,Minnesota,2016,February,12 month-ending,Number of Drug Overdose Deaths,631,100,0,
MN,Minnesota,2016,March,12 month-ending,Number of Drug Overdose Deaths,626,100,0,
MN,Minnesota,2016,April,12 month-ending,Number of Drug Overdose Deaths,627,100,0,
MN,Minnesota,2016,May,12 month-ending,Number of Drug Overdose Deaths,631,100,0,
MN,Minnesota,2016,June,12 month-ending,Number of Drug Overdose Deaths,649,100,0,
MN,Minnesota,2016,July,12 month-ending,Number of Drug Overdose Deaths,645,100,0,
MN,Minnesota,2016,August,12 month-ending,Number of Drug Overdose Deaths,649,100,0,
MN,Minnesota,2016,September,12 month-ending,Number of Drug Overdose Deaths,647,100,0,
MN,Minnesota,2016,October,12 month-ending,Number of Drug Overdose Deaths,638,100,0,
MN,Minnesota,2016,November,12 month-ending,Number of Drug Overdose Deaths,654,100,0,
MN,Minnesota,2016,December,12 month-ending,Number of Drug Overdose Deaths,664,100,0,
MN,Minnesota,2017,January,12 month-ending,Number of Drug Overdose Deaths,655,100,0,*Likely underreported due to incomplete data
MN,Minnesota,2017,February,12 month-ending,Number of Drug Overdose Deaths,652,100,0,*Likely underreported due to incomplete data
MN,Minnesota,2017,March,12 month-ending,Number of Drug Overdose Deaths,664,100,0,*Likely underreported due to incomplete data
MN,Minnesota,2017,April,12 month-ending,Number of Drug Overdose Deaths,668,100,0,*Likely underreported due to incomplete data
MN,Minnesota,2017,May,12 month-ending,Number of Drug Overdose Deaths,676,100,0,*Likely underreported due to incomplete data
MO,Missouri,2015,January,12 month-ending,Number of Deaths,"60,902",100,0.0180618042,
MO,Missouri,2015,February,12 month-ending,Number of Deaths,"61,478",100,0.0162659813,
MO,Missouri,2015,March,12 month-ending,Number of Deaths,"61,767",100,0.0194278498,
MO,Missouri,2015,April,12 month-ending,Number of Deaths,"61,945",100,0.0193720236,
